id,sourcePath,examTypes,questionType,difficulty,kpGroup,taskFlavor,qualityScore,reasons,recommendedAction
papers/2026/2026-05-01-bulk1000-b007-gesp-6-medium-v01/question-bundles/2026-05-01-bulk1000-b007-gesp-6-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#3,papers/2026/2026-05-01-bulk1000-b007-gesp-6-medium-v01/question-bundles/2026-05-01-bulk1000-b007-gesp-6-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-6,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b007-gesp-6-medium-v01/question-bundles/2026-05-01-bulk1000-b007-gesp-6-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#4,papers/2026/2026-05-01-bulk1000-b007-gesp-6-medium-v01/question-bundles/2026-05-01-bulk1000-b007-gesp-6-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-6,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b018-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b018-gesp-8-medium-v01__question-bundle__single-choice__math__n5__v01.json#0,papers/2026/2026-05-01-bulk1000-b018-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b018-gesp-8-medium-v01__question-bundle__single-choice__math__n5__v01.json,GESP-8,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b018-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b018-gesp-8-medium-v01__question-bundle__single-choice__math__n5__v01.json#1,papers/2026/2026-05-01-bulk1000-b018-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b018-gesp-8-medium-v01__question-bundle__single-choice__math__n5__v01.json,GESP-8,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b018-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b018-gesp-8-medium-v01__question-bundle__single-choice__math__n5__v01.json#2,papers/2026/2026-05-01-bulk1000-b018-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b018-gesp-8-medium-v01__question-bundle__single-choice__math__n5__v01.json,GESP-8,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b018-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b018-gesp-8-medium-v01__question-bundle__single-choice__math__n5__v01.json#3,papers/2026/2026-05-01-bulk1000-b018-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b018-gesp-8-medium-v01__question-bundle__single-choice__math__n5__v01.json,GESP-8,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b018-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b018-gesp-8-medium-v01__question-bundle__single-choice__math__n5__v01.json#4,papers/2026/2026-05-01-bulk1000-b018-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b018-gesp-8-medium-v01__question-bundle__single-choice__math__n5__v01.json,GESP-8,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b019-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b019-gesp-2-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#0,papers/2026/2026-05-01-bulk1000-b019-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b019-gesp-2-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-2,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b019-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b019-gesp-2-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#1,papers/2026/2026-05-01-bulk1000-b019-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b019-gesp-2-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-2,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b019-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b019-gesp-2-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#2,papers/2026/2026-05-01-bulk1000-b019-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b019-gesp-2-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-2,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b019-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b019-gesp-2-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#3,papers/2026/2026-05-01-bulk1000-b019-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b019-gesp-2-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-2,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b019-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b019-gesp-2-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#4,papers/2026/2026-05-01-bulk1000-b019-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b019-gesp-2-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-2,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b025-gesp-7-medium-v01/question-bundles/2026-05-01-bulk1000-b025-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#0,papers/2026/2026-05-01-bulk1000-b025-gesp-7-medium-v01/question-bundles/2026-05-01-bulk1000-b025-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b025-gesp-7-medium-v01/question-bundles/2026-05-01-bulk1000-b025-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#1,papers/2026/2026-05-01-bulk1000-b025-gesp-7-medium-v01/question-bundles/2026-05-01-bulk1000-b025-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b025-gesp-7-medium-v01/question-bundles/2026-05-01-bulk1000-b025-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#2,papers/2026/2026-05-01-bulk1000-b025-gesp-7-medium-v01/question-bundles/2026-05-01-bulk1000-b025-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b025-gesp-7-medium-v01/question-bundles/2026-05-01-bulk1000-b025-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#3,papers/2026/2026-05-01-bulk1000-b025-gesp-7-medium-v01/question-bundles/2026-05-01-bulk1000-b025-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b025-gesp-7-medium-v01/question-bundles/2026-05-01-bulk1000-b025-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#4,papers/2026/2026-05-01-bulk1000-b025-gesp-7-medium-v01/question-bundles/2026-05-01-bulk1000-b025-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b032-csp-s-medium-v01/question-bundles/2026-05-01-bulk1000-b032-csp-s-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#0,papers/2026/2026-05-01-bulk1000-b032-csp-s-medium-v01/question-bundles/2026-05-01-bulk1000-b032-csp-s-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b032-csp-s-medium-v01/question-bundles/2026-05-01-bulk1000-b032-csp-s-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#1,papers/2026/2026-05-01-bulk1000-b032-csp-s-medium-v01/question-bundles/2026-05-01-bulk1000-b032-csp-s-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b032-csp-s-medium-v01/question-bundles/2026-05-01-bulk1000-b032-csp-s-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#2,papers/2026/2026-05-01-bulk1000-b032-csp-s-medium-v01/question-bundles/2026-05-01-bulk1000-b032-csp-s-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b032-csp-s-medium-v01/question-bundles/2026-05-01-bulk1000-b032-csp-s-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#3,papers/2026/2026-05-01-bulk1000-b032-csp-s-medium-v01/question-bundles/2026-05-01-bulk1000-b032-csp-s-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b032-csp-s-medium-v01/question-bundles/2026-05-01-bulk1000-b032-csp-s-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#4,papers/2026/2026-05-01-bulk1000-b032-csp-s-medium-v01/question-bundles/2026-05-01-bulk1000-b032-csp-s-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b034-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b034-csp-j-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#0,papers/2026/2026-05-01-bulk1000-b034-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b034-csp-j-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,CSP-J,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b034-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b034-csp-j-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#1,papers/2026/2026-05-01-bulk1000-b034-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b034-csp-j-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,CSP-J,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b034-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b034-csp-j-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#2,papers/2026/2026-05-01-bulk1000-b034-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b034-csp-j-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,CSP-J,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b034-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b034-csp-j-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#3,papers/2026/2026-05-01-bulk1000-b034-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b034-csp-j-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,CSP-J,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b034-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b034-csp-j-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#4,papers/2026/2026-05-01-bulk1000-b034-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b034-csp-j-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,CSP-J,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b035-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b035-csp-j-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#0,papers/2026/2026-05-01-bulk1000-b035-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b035-csp-j-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,CSP-J,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b035-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b035-csp-j-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#1,papers/2026/2026-05-01-bulk1000-b035-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b035-csp-j-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,CSP-J,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b035-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b035-csp-j-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#2,papers/2026/2026-05-01-bulk1000-b035-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b035-csp-j-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,CSP-J,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b035-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b035-csp-j-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#3,papers/2026/2026-05-01-bulk1000-b035-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b035-csp-j-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,CSP-J,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b035-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b035-csp-j-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#4,papers/2026/2026-05-01-bulk1000-b035-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b035-csp-j-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,CSP-J,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b048-gesp-4-medium-v01/question-bundles/2026-05-01-bulk1000-b048-gesp-4-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#0,papers/2026/2026-05-01-bulk1000-b048-gesp-4-medium-v01/question-bundles/2026-05-01-bulk1000-b048-gesp-4-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-4,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b048-gesp-4-medium-v01/question-bundles/2026-05-01-bulk1000-b048-gesp-4-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#1,papers/2026/2026-05-01-bulk1000-b048-gesp-4-medium-v01/question-bundles/2026-05-01-bulk1000-b048-gesp-4-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-4,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b048-gesp-4-medium-v01/question-bundles/2026-05-01-bulk1000-b048-gesp-4-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#2,papers/2026/2026-05-01-bulk1000-b048-gesp-4-medium-v01/question-bundles/2026-05-01-bulk1000-b048-gesp-4-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-4,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b048-gesp-4-medium-v01/question-bundles/2026-05-01-bulk1000-b048-gesp-4-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#3,papers/2026/2026-05-01-bulk1000-b048-gesp-4-medium-v01/question-bundles/2026-05-01-bulk1000-b048-gesp-4-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-4,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b048-gesp-4-medium-v01/question-bundles/2026-05-01-bulk1000-b048-gesp-4-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#4,papers/2026/2026-05-01-bulk1000-b048-gesp-4-medium-v01/question-bundles/2026-05-01-bulk1000-b048-gesp-4-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-4,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b049-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b049-csp-j-medium-v01__question-bundle__single-choice__bas__n5__v01.json#0,papers/2026/2026-05-01-bulk1000-b049-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b049-csp-j-medium-v01__question-bundle__single-choice__bas__n5__v01.json,CSP-J,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b049-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b049-csp-j-medium-v01__question-bundle__single-choice__bas__n5__v01.json#1,papers/2026/2026-05-01-bulk1000-b049-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b049-csp-j-medium-v01__question-bundle__single-choice__bas__n5__v01.json,CSP-J,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b049-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b049-csp-j-medium-v01__question-bundle__single-choice__bas__n5__v01.json#2,papers/2026/2026-05-01-bulk1000-b049-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b049-csp-j-medium-v01__question-bundle__single-choice__bas__n5__v01.json,CSP-J,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b049-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b049-csp-j-medium-v01__question-bundle__single-choice__bas__n5__v01.json#3,papers/2026/2026-05-01-bulk1000-b049-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b049-csp-j-medium-v01__question-bundle__single-choice__bas__n5__v01.json,CSP-J,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b049-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b049-csp-j-medium-v01__question-bundle__single-choice__bas__n5__v01.json#4,papers/2026/2026-05-01-bulk1000-b049-csp-j-medium-v01/question-bundles/2026-05-01-bulk1000-b049-csp-j-medium-v01__question-bundle__single-choice__bas__n5__v01.json,CSP-J,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b054-gesp-7-medium-v01/question-bundles/2026-05-01-bulk1000-b054-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#2,papers/2026/2026-05-01-bulk1000-b054-gesp-7-medium-v01/question-bundles/2026-05-01-bulk1000-b054-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b054-gesp-7-medium-v01/question-bundles/2026-05-01-bulk1000-b054-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#3,papers/2026/2026-05-01-bulk1000-b054-gesp-7-medium-v01/question-bundles/2026-05-01-bulk1000-b054-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b054-gesp-7-medium-v01/question-bundles/2026-05-01-bulk1000-b054-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#4,papers/2026/2026-05-01-bulk1000-b054-gesp-7-medium-v01/question-bundles/2026-05-01-bulk1000-b054-gesp-7-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-7,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b062-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b062-gesp-2-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#0,papers/2026/2026-05-01-bulk1000-b062-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b062-gesp-2-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-2,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b062-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b062-gesp-2-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#1,papers/2026/2026-05-01-bulk1000-b062-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b062-gesp-2-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-2,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b062-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b062-gesp-2-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#2,papers/2026/2026-05-01-bulk1000-b062-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b062-gesp-2-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-2,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b062-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b062-gesp-2-medium-v01__question-bundle__single-choice__cpp__n5__v01.json#3,papers/2026/2026-05-01-bulk1000-b062-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b062-gesp-2-medium-v01__question-bundle__single-choice__cpp__n5__v01.json,GESP-2,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b070-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b070-gesp-8-medium-v01__question-bundle__single-choice__math__n5__v01.json#0,papers/2026/2026-05-01-bulk1000-b070-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b070-gesp-8-medium-v01__question-bundle__single-choice__math__n5__v01.json,GESP-8,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b070-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b070-gesp-8-medium-v01__question-bundle__single-choice__math__n5__v01.json#1,papers/2026/2026-05-01-bulk1000-b070-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b070-gesp-8-medium-v01__question-bundle__single-choice__math__n5__v01.json,GESP-8,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b070-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b070-gesp-8-medium-v01__question-bundle__single-choice__math__n5__v01.json#2,papers/2026/2026-05-01-bulk1000-b070-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b070-gesp-8-medium-v01__question-bundle__single-choice__math__n5__v01.json,GESP-8,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b070-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b070-gesp-8-medium-v01__question-bundle__single-choice__math__n5__v01.json#3,papers/2026/2026-05-01-bulk1000-b070-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b070-gesp-8-medium-v01__question-bundle__single-choice__math__n5__v01.json,GESP-8,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b070-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b070-gesp-8-medium-v01__question-bundle__single-choice__math__n5__v01.json#4,papers/2026/2026-05-01-bulk1000-b070-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b070-gesp-8-medium-v01__question-bundle__single-choice__math__n5__v01.json,GESP-8,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
papers/2026/2026-05-01-bulk1000-b072-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b072-gesp-2-medium-v01__question-bundle__single-choice__bas__n5__v01.json#0,papers/2026/2026-05-01-bulk1000-b072-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b072-gesp-2-medium-v01__question-bundle__single-choice__bas__n5__v01.json,GESP-2,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
