id,sourcePath,examTypes,questionType,difficulty,kpGroup,archetypeId,taskFlavor,qualityScore,reasons,recommendedAction
db:92898730-75a4-469e-b353-e125b1cacc48,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:92cbc843-ab5c-4f26-a3ad-4ddc3ee56969,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:93964443-4f03-4c23-840a-bb8fc044d1b6,db:questions,CSP-J|CSP-S,single_choice,medium,DS,inferred-sorting_trace,sorting_trace,0.58,qualityScore_below_0.65,rewrite_review
db:93fe8864-e170-4ad2-af4c-48143e9c8dfa,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:941116be-7647-4559-87bb-64559d905f4c,db:questions,CSP-J|CSP-S,single_choice,medium,DS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:94255ae8-af31-46de-a830-f6eab7fc3a2f,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:947ed377-cb97-4b83-93fa-1d82fc83fd41,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,inferred-sorting_trace,sorting_trace,0.58,qualityScore_below_0.65,rewrite_review
db:94dd499d-f210-4b03-b24c-6404b2bdf916,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:95064067-b559-455f-88c7-793aa02d3ddd,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,inferred-complexity_bound_reasoning,complexity_bound_reasoning,0.58,qualityScore_below_0.65,rewrite_review
db:9529a054-e879-43d4-affc-ff60513a2c59,db:questions,CSP-J|CSP-S,single_choice,medium,CS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:952a0c2a-52f3-40ca-8c82-2f399041fd22,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:95405e58-2b06-497d-a2a4-895fb04cd47c,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,inferred-complexity_bound_reasoning,complexity_bound_reasoning,0.58,qualityScore_below_0.65,rewrite_review
db:95747430-4984-46ae-88b8-36c0dc4a1e9d,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:95a0db8e-c4e6-4691-8b87-26d4f2646f35,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:95adec02-2639-4988-a915-d6a9a9491778,db:questions,CSP-J|CSP-S,single_choice,medium,CS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:96041242-d724-49ed-8aa0-ab6809832823,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,inferred-sorting_trace,sorting_trace,0.58,qualityScore_below_0.65,rewrite_review
db:960e70b5-0c51-4947-a0da-c614f9908073,db:questions,CSP-J|CSP-S,single_choice,medium,CS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:96d7bdf1-25d8-4a1f-93a6-1931b9f9d78b,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:96f95184-1dc5-4a0d-b330-c7285b8d7188,db:questions,CSP-J|CSP-S,single_choice,medium,DS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:9741408c-bf10-461a-95b7-afe2250bec5d,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:97c7ef05-d358-4313-aa9a-998d144af758,db:questions,CSP-J|CSP-S,single_choice,medium,CS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:984ce0da-9de4-4dfd-83df-e227c82acffd,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:98633592-5171-44d5-85d2-0a34ad3577e4,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:98892e98-7e8c-41a9-8023-43616e7f7891,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:989f1d30-4a6f-45a7-8018-222039ee6e8c,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:98ab9bc1-95d6-43e0-ad0b-14a8ff77a6fb,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:98bcfbbd-ce18-45eb-af05-549b2c16b687,db:questions,CSP-J|CSP-S,single_choice,medium,CS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:98f8613f-27bd-4a6b-bf2a-005e04354dbe,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:99004f1d-833a-4432-b9ef-4971110eec6f,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:9907f380-5249-4110-87ce-dcc3db6b3c99,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:99c3feff-edf1-4088-84e5-4afa619b7970,db:questions,CSP-J|CSP-S,single_choice,medium,DS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:99ff4fba-7ce2-4dde-adf5-32890b2fe6d8,db:questions,CSP-J|CSP-S,single_choice,medium,DS,inferred-sorting_trace,sorting_trace,0.58,qualityScore_below_0.65,rewrite_review
db:9a0d5e75-3a04-475a-8a0c-007452f14fbb,db:questions,CSP-J|CSP-S,single_choice,medium,DS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:9a1846b9-81cc-49b9-888f-9393317498de,db:questions,CSP-J|CSP-S,single_choice,medium,DS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:9a3c881d-621d-498d-b68d-ebe4e4d02f43,db:questions,CSP-J|CSP-S,single_choice,medium,CS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:9a6dbd4c-b131-4e20-ba00-be1cac142e05,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,inferred-final_scalar_value,final_scalar_value,0.58,qualityScore_below_0.65,rewrite_review
db:9a829b7c-82a5-4746-9e61-f8b01d4fb22a,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:9aa3b0ac-51e1-4246-b8a6-80c17f12b87a,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:9ab68050-b3d6-45a8-8ff1-58634afd70c9,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,inferred-final_scalar_value,final_scalar_value,0.58,qualityScore_below_0.65,rewrite_review
db:9ae02d0c-9dc4-468c-8994-471c233bcc34,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:9aee4bef-1bf3-4667-b887-fd123c30aedd,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,inferred-final_scalar_value,final_scalar_value,0.58,qualityScore_below_0.65,rewrite_review
db:9b2d8f39-2b4a-44f7-b0af-e444f84d1201,db:questions,CSP-J|CSP-S,single_choice,medium,CS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:9b41925a-f97c-4c00-b534-2699885ccc14,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:9b424eb8-ff23-40c9-9041-2dbdde971b13,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:9b477aa6-d3a3-458e-afb5-412ce92d94ca,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:9bc9fafc-dd74-43cb-ba94-9559bb72c2a0,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,inferred-final_scalar_value,final_scalar_value,0.58,qualityScore_below_0.65,rewrite_review
db:9c0c06fe-85eb-4495-bd22-4093900a680e,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:9cae363e-7f70-4a61-814a-c78673adbb22,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:9d0a9de4-3458-427e-a94e-bcd306c8d182,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:9d3d19e6-e30a-455f-ba03-9885b6418984,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:9d6a07bf-17d0-4eac-9638-0c370882dc9d,db:questions,CSP-J|CSP-S,single_choice,medium,DS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:9d78a9b3-9fef-4156-a7db-32dee800ae28,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,inferred-sorting_trace,sorting_trace,0.58,qualityScore_below_0.65,rewrite_review
db:9de3d9c4-436c-4ca6-89fe-f5e24e57bde9,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:9e109c9a-0dfe-47c9-8f26-808e0bf7ced0,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:9e5dc092-054d-4a46-8403-e20eee66bd37,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,inferred-binary_search_boundary,binary_search_boundary,0.58,qualityScore_below_0.65,rewrite_review
db:9e666610-b596-4ff8-a4e7-23cb513b5a76,db:questions,CSP-J|CSP-S,single_choice,medium,CS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:9e85c0d8-3311-49be-900f-749be66f5b51,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:9efa9025-d387-4b7b-bab0-f25df3fbb219,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:9f26ec88-e4eb-42ca-8a94-45df122b426d,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,inferred-complexity_bound_reasoning,complexity_bound_reasoning,0.58,qualityScore_below_0.65,rewrite_review
db:9f548f99-684e-464d-ae77-99117a835a01,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:9f935198-3dd6-49d2-894f-73989639aec8,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:9f96094c-9616-4b56-99fe-0cb4f66d0434,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:9f9d4f4c-ca3f-4f3f-87b6-7eaefae15066,db:questions,CSP-J|CSP-S,single_choice,medium,DS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:9fc0eafa-553e-4f16-a013-c26cac55e6ec,db:questions,CSP-J|CSP-S,single_choice,medium,DS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a001e569-9e00-4ead-ba0f-f9d85cb40d31,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a0f2205f-ba76-461d-af48-5304da3b75bd,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a11786d4-d345-4225-b246-bb0f5de35169,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a14d33c9-4049-4e72-9c2e-f82a6272938c,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a1ba8c9b-873d-4b92-947c-4024a8de9afe,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a1c93899-4b7f-4761-8714-4683dad72efe,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a1f9a386-de77-4e7a-b052-9cdadc4e226f,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a2188d73-0a57-4902-a905-1b5d235ecb5d,db:questions,CSP-J|CSP-S,single_choice,medium,DS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a21c2c29-2862-42dd-ac51-e19280ef5714,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,inferred-binary_search_boundary,binary_search_boundary,0.58,qualityScore_below_0.65,rewrite_review
db:a228ea18-c9f5-4531-8862-ce2bc65ad777,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a249144e-7b74-4080-ad97-08963638083f,db:questions,CSP-J|CSP-S,single_choice,medium,CS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a2793429-6a31-43da-adbf-b6616f8819eb,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a288dc63-2340-47a5-97dd-35c77dec7667,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a2a26068-7c34-420c-ac8b-f40a33f0e8e1,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a2c42ae1-a06d-47ff-9d32-66a613d9dcb6,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a3080502-d419-458a-8820-24a355dfff9a,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,inferred-loop_iteration_count,loop_iteration_count,0.58,qualityScore_below_0.65,rewrite_review
db:a308ba89-de08-4228-9ccf-366e2560cab4,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a34a0849-079f-4cbb-abf6-e54717866b86,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a3555e8f-63f6-4005-a123-7d3de948cf3b,db:questions,CSP-J|CSP-S,single_choice,medium,CS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a35c03a1-7bc4-4b68-8115-74474f9dfe99,db:questions,CSP-J|CSP-S,single_choice,medium,CS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a36106d1-86fb-4c34-b436-d3f3f7dfd848,db:questions,CSP-J|CSP-S,single_choice,medium,CS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a3648113-9f93-4359-b409-8be906003655,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a375d2eb-c90a-46e8-87ab-3b3b13ab7676,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a38a084c-67b9-41ef-81b6-cebc9c37db61,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,inferred-final_scalar_value,final_scalar_value,0.58,qualityScore_below_0.65,rewrite_review
db:a3ac89ee-8a0f-49d8-946d-21f52c300527,db:questions,CSP-J|CSP-S,single_choice,medium,CS,inferred-sorting_trace,sorting_trace,0.58,qualityScore_below_0.65,rewrite_review
db:a3b65121-af3a-44f6-a5da-38e2ddf365eb,db:questions,CSP-J|CSP-S,single_choice,medium,DS,inferred-final_scalar_value,final_scalar_value,0.58,qualityScore_below_0.65,rewrite_review
db:a409fe5b-135f-4590-8d89-7a8ed4553786,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-final_scalar_value,final_scalar_value,0.58,qualityScore_below_0.65,rewrite_review
db:a42079aa-41ff-40e3-981e-daa6a7d1abb3,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a432f3eb-5272-4980-8b05-8aa405c5071a,db:questions,CSP-J|CSP-S,single_choice,medium,CS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a44a42f1-9b55-4e9b-910f-7ad9e4bdb0c0,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,inferred-sorting_trace,sorting_trace,0.58,qualityScore_below_0.65,rewrite_review
db:a44a5832-066b-4e1b-a244-de62c06f0522,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a48ce99a-3795-430b-a8ce-2f035b42f985,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a4b109c1-529e-4e5d-b108-9a5d71ac0258,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,inferred-dp_state_transition,dp_state_transition,0.58,qualityScore_below_0.65,rewrite_review
db:a4b8093f-f075-4cc1-8fde-0e258175e3a1,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a51f7b0f-b894-40d2-b20a-51b0f46adf19,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a52f83f2-27f9-4d89-ae8b-3a39799b623a,db:questions,CSP-J|CSP-S,single_choice,medium,DS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a5cb88d4-dd32-47d6-a2b6-a6336adbcd4e,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a6576582-e23a-419f-ab4e-72ef207df724,db:questions,CSP-J|CSP-S,single_choice,medium,DS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a6d1faa1-b789-4176-b622-a74cce4018eb,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a777b540-67e6-4f0f-aa10-71f2b6f5e069,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a7c21c8c-44dc-4814-8a4d-2450844e4686,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,inferred-dp_state_transition,dp_state_transition,0.58,qualityScore_below_0.65,rewrite_review
db:a7ffdad3-8db1-4d8e-8590-4d31fe1d9933,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a8068a38-de14-47e1-baa8-88258d9a7e47,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a816eeae-9493-49f6-b1e2-31b78d9de6a6,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a83c2c75-ac7a-4147-8b21-9eed7b1f5665,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a86f2353-c3ce-4408-8061-4365c6c28bd3,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a8b0bc66-c73b-457a-b04a-57111cec3ac1,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a91d423e-9ba8-4e00-8a12-1a788d4b985c,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a94c6c23-a400-4895-92f7-665759de9bae,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:a9879015-8799-45c5-b4b7-f3b17a19fdba,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,inferred-dp_state_transition,dp_state_transition,0.58,qualityScore_below_0.65,rewrite_review
db:a9abf1b0-4c56-4029-b601-9d29076af61c,db:questions,CSP-J|CSP-S,single_choice,medium,CS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:aa43c9ed-9e31-4421-86b2-3433571e0931,db:questions,CSP-J|CSP-S,single_choice,medium,DS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:aa63d504-b46b-488e-a3bf-fb16fad453fe,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:aa81f1a3-d45c-436e-857a-98a4395c4310,db:questions,CSP-J|CSP-S,single_choice,medium,DS,inferred-sorting_trace,sorting_trace,0.58,qualityScore_below_0.65,rewrite_review
db:aa98b20d-f363-4270-a698-71d65e2cc3a5,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:aa997e67-1218-4f13-a281-25608902a50c,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,inferred-sorting_trace,sorting_trace,0.58,qualityScore_below_0.65,rewrite_review
db:aab6b2da-bd41-467d-b2cf-68c476a51dd0,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:ab77c13a-7c11-4a03-82fd-d0697d51078d,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:abc3f5a0-853b-4e9a-8faf-443df05ac7bc,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,inferred-sorting_trace,sorting_trace,0.58,qualityScore_below_0.65,rewrite_review
db:abeaed49-bd7c-4792-bd11-3a2e2fbbdf79,db:questions,CSP-J|CSP-S,single_choice,medium,DS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:ac3cb6cf-d07d-43ae-b447-a065708a79f1,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,inferred-final_scalar_value,final_scalar_value,0.58,qualityScore_below_0.65,rewrite_review
db:ac6d81d5-70eb-4427-90d5-9a7f01e12c83,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:ac72056e-304a-4c77-93c9-e50f3ee1b529,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,inferred-complexity_bound_reasoning,complexity_bound_reasoning,0.58,qualityScore_below_0.65,rewrite_review
db:acd02f8f-12b6-40f6-baa5-8c7e22246de7,db:questions,CSP-J|CSP-S,single_choice,medium,CS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:acead250-4689-4e09-b633-1c4b48169b8c,db:questions,CSP-J|CSP-S,single_choice,medium,CS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:ad1dc8ce-a3c8-4f06-8855-7c5d64cdd64f,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:ad378d33-aabb-46f1-a44f-81caea00b4cd,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,inferred-binary_search_boundary,binary_search_boundary,0.58,qualityScore_below_0.65,rewrite_review
db:ad4794c8-05ec-4126-aa8c-44a6cb2db8b0,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-sorting_trace,sorting_trace,0.58,qualityScore_below_0.65,rewrite_review
db:ad917cab-e89c-4dd7-9593-c4bb3e4c6e88,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:ae1368e4-6c0f-4c97-9d8b-2013780dddec,db:questions,CSP-J|CSP-S,single_choice,medium,DS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:ae6790a2-b107-4b6e-b151-4eb8e6800286,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,inferred-final_scalar_value,final_scalar_value,0.58,qualityScore_below_0.65,rewrite_review
db:ae9142b4-736a-481c-8ce2-1bdbb58d261b,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:ae94740a-4bbc-4b1a-aaab-a90da7c9fed5,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:ae9babd7-0205-4b30-a897-2ae221d94d16,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:aeca3482-be93-4b81-b513-3f10bc27797d,db:questions,CSP-J|CSP-S,single_choice,medium,CS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:af660dc2-6946-4123-a92d-1226bf4737ff,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:af6b93b6-889f-4f41-a949-7806833c3862,db:questions,CSP-J|CSP-S,single_choice,medium,DS,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
db:af86929e-02af-44f2-970a-09761458efc1,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,inferred-generic_concept,generic_concept,0.58,qualityScore_below_0.65,rewrite_review
