id,sourcePath,examTypes,questionType,difficulty,kpGroup,taskFlavor,qualityScore,reasons,recommendedAction
db:acdc4362-cf73-43db-9f9e-24ecf47291dd,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,binary_search_boundary,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:adce0302-3a44-4d5e-a79e-975af3ea5ff5,db:questions,CSP-J|CSP-S,single_choice,hard,MATH,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:afab36fb-d419-4f87-8036-f49d5d6818cb,db:questions,CSP-J|CSP-S,single_choice,hard,MATH,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:b00a17e3-5970-498a-9e9d-fdb80aed8055,db:questions,CSP-J|CSP-S,single_choice,hard,CPP,sorting_trace,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:b0882919-ef24-4404-994d-5b3ed086bf23,db:questions,CSP-J|CSP-S,single_choice,hard,DS,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:b090e01b-20a6-486d-8557-58fc67cd1e3a,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,sorting_trace,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:b1a21c15-5c74-4047-b3ea-b7a7d7909853,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,sorting_trace,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:b1c5c42e-4dff-4010-8d67-f332168cce20,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,binary_search_boundary,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:b2a89d49-076b-42b3-9584-407bf3e474a2,db:questions,CSP-J|CSP-S,single_choice,hard,MATH,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:b3a034be-e99c-4075-b7ae-160dbbcab1ff,db:questions,CSP-J|CSP-S,single_choice,hard,CPP,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:b64e35ad-0351-49b3-a5bd-858310824b59,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,binary_search_boundary,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:b66a3759-e4f8-4269-b008-8fe3ceb3c806,db:questions,CSP-J|CSP-S,single_choice,hard,CPP,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:b74eb339-9cc2-4202-a14f-d668326aaa05,db:questions,CSP-J|CSP-S,single_choice,hard,MATH,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:b76d3d34-0823-4b65-bb30-518ec5ac5181,db:questions,CSP-J|CSP-S,completion_program,hard,ALG,prefix_sum_query,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:b789c236-8f11-4510-a248-0e899eb824b1,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,binary_search_boundary,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:ba3ab0b5-5b29-4a10-9062-a118db9445db,db:questions,CSP-J|CSP-S,single_choice,hard,MATH,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:bca5a7fa-54e0-4e32-8046-9d537e2ddf05,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,sorting_trace,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:bce5016a-e17f-49e0-bd1f-f4db2d2039b7,db:questions,CSP-J|CSP-S,single_choice,hard,MATH,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:beef5b52-3136-4b8e-b6d1-808b26f28d83,db:questions,CSP-J|CSP-S,single_choice,hard,MATH,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:bfbf8ecc-301e-44f8-b566-1edf556df580,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,dp_state_transition,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:c01f3b7f-ab73-4039-8079-a99107887c54,db:questions,CSP-J|CSP-S,single_choice,hard,CPP,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:c162147d-982a-4d17-b63c-17e99df993dc,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,dp_state_transition,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:c1ea67c9-ddf7-4311-8bba-96859f338f6f,db:questions,CSP-J|CSP-S,reading_program,hard,ALG,prefix_sum_query,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:c2f11de4-2c70-4fbb-8bf5-bfe0f8fe1636,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,sorting_trace,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:c300eceb-d2dd-4935-a6b7-5a5be5acefbf,db:questions,CSP-J|CSP-S,completion_program,hard,ALG,prefix_sum_query,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:c6ef00b1-bfe5-4820-a3e0-f1a7fe11b099,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,binary_search_boundary,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:c71ec758-4137-4f59-8caa-54e24c86c4af,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,sorting_trace,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:c9dcdc71-dcf9-4114-9028-5cae05c94e94,db:questions,CSP-J|CSP-S,single_choice,hard,MATH,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:c9e0f223-c32f-44ea-b79c-e0d1c900f16e,db:questions,CSP-J|CSP-S,single_choice,hard,BAS,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:ca43e06f-ac81-4a8f-9d7d-25f40ffbc4ef,db:questions,CSP-J|CSP-S,single_choice,hard,MATH,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:cc1ca19f-7dbf-4c96-ab8d-13236c7cdd8c,db:questions,CSP-J|CSP-S,single_choice,hard,MATH,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:ccb531aa-095b-4cf6-b31d-897e7ce061ab,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,prefix_sum_query,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:cd772837-4d3b-44e4-8aa8-449c0379035b,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,binary_search_boundary,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:ce6de874-bc0c-4585-afd0-13a3b41861e3,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,binary_search_boundary,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:cef7dc22-4939-4923-8919-372907f9695d,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,binary_search_boundary,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:d01303cc-ca97-46f1-917d-236aa746f556,db:questions,CSP-J|CSP-S,single_choice,hard,MATH,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:d392a173-4f89-43a2-955a-543de97a1c5c,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,sorting_trace,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:d3f02e4a-9e3a-4122-9001-4e67381b3c12,db:questions,CSP-J|CSP-S,completion_program,hard,ALG,prefix_sum_query,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:d5f55930-7580-4b4c-ba5e-f9aa93c64e83,db:questions,CSP-J|CSP-S,single_choice,hard,DS,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:d6eba3cc-08bf-41ce-8855-b2b37312ed5f,db:questions,CSP-J|CSP-S,reading_program,hard,ALG,prefix_sum_query,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:d75c79e7-29b9-46dc-a810-688267f5c498,db:questions,CSP-J|CSP-S,completion_program,hard,ALG,prefix_sum_query,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:d7ce5f80-0ebf-43a5-9eef-659820fddb12,db:questions,CSP-J|CSP-S,single_choice,hard,MATH,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:d960e1e5-5955-4b82-b160-6f751adad774,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,sorting_trace,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:db8869bb-250a-4713-8339-f1f986149d75,db:questions,CSP-J|CSP-S,single_choice,hard,DS,set_order_unique,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:dce3f0db-fb70-4b2d-bf21-7a1ad17bb070,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,prefix_sum_query,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:dd209730-7e37-4644-b322-9cb7459369bb,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,binary_search_boundary,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:def20255-2712-4d86-a836-506fb7876867,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,binary_search_boundary,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:df85fd5b-9b98-4a8b-9ebd-dbcfda7ed14d,db:questions,CSP-J|CSP-S,reading_program,hard,ALG,prefix_sum_query,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:e16c92d5-5df1-4013-9032-bcb083385788,db:questions,CSP-J|CSP-S,single_choice,hard,CPP,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:e27354fa-0f6d-4682-9ac2-c63029e1d39b,db:questions,CSP-J|CSP-S,single_choice,hard,CPP,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:e2edcca8-9085-4b51-b9dc-fcdf1be6c943,db:questions,CSP-J|CSP-S,single_choice,hard,CS,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:e311ac4f-0980-4cc7-944c-22e3030678bc,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:e34c43a8-94dc-4470-851d-44070010fb90,db:questions,CSP-J|CSP-S,single_choice,hard,BAS,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:e3a151b8-fd87-42e4-b7ee-c3d4fa32e160,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,binary_search_boundary,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:e4e3756c-110b-47ec-abae-92aed2f1e56b,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:e4e83d2f-2ed1-402f-8c1d-50aa4339b8b3,db:questions,CSP-J|CSP-S,single_choice,hard,MATH,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:e58fda95-3cb4-40d6-ab83-9f5f1c015be1,db:questions,CSP-J|CSP-S,single_choice,hard,CPP,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:e693e44d-e7c5-45d9-a6a4-6f4916d4113a,db:questions,CSP-J|CSP-S,reading_program,hard,ALG,prefix_sum_query,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:ec0ec045-a685-4f86-aeaf-f1a01b88cd9f,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:edcd9d73-0ba4-437e-a491-d5c8bbfebeeb,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,binary_search_boundary,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:ee859866-caf9-44da-a4f8-ec96fbbfade8,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,binary_search_boundary,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:ef543ca4-b1f5-4799-bb0f-718e566f9861,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,dp_state_transition,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:f074e5bf-5876-4bba-bb94-e30349f9c716,db:questions,CSP-J|CSP-S,single_choice,hard,MATH,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:f484cb47-0e55-4e81-a358-df8a7318c439,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,binary_search_boundary,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:f8087a65-df67-4edc-a44f-5180ac80a3dd,db:questions,CSP-J|CSP-S,single_choice,hard,MATH,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:f82af23b-a4cb-40c2-b75e-58156c127d91,db:questions,CSP-J|CSP-S,single_choice,hard,DS,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:f83290e0-6421-4c7c-acba-0ada5e9bc27e,db:questions,CSP-J|CSP-S,reading_program,hard,ALG,prefix_sum_query,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:f995b0b6-258e-4be9-a5df-002da09e4f2c,db:questions,CSP-J|CSP-S,single_choice,hard,CPP,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:f9b5f02a-d10e-4ede-a68c-4b11e1b9946c,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,sorting_trace,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:fc0f2d22-2e78-4364-8973-271a01c8c3ec,db:questions,CSP-J|CSP-S,single_choice,hard,MATH,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:fc2abf80-aed4-4fea-9066-22ef9c3d76fd,db:questions,CSP-J|CSP-S,single_choice,hard,CPP,sorting_trace,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:fc345e00-cbd3-4147-94a6-582b81dfefbe,db:questions,CSP-J|CSP-S,single_choice,hard,CPP,generic_concept,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:fcbf078e-f9ce-4ddc-a4db-a8f22c84ba08,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,prefix_sum_query,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:fcdf401b-18af-4b8e-987b-97091e201dca,db:questions,CSP-J|CSP-S,single_choice,hard,ALG,prefix_sum_query,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:fdd302c0-cc5d-4adc-9dea-39c5009ddbf7,db:questions,CSP-J|CSP-S,single_choice,hard,CPP,final_scalar_value,0.42,qualityScore_below_0.65|hard_difficulty_rubric_failed|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:005096b4-3f4b-4423-89cf-e5473111c9c3,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:005a9b03-3f62-4846-b670-5f845589a553,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:0249468a-0723-405d-b28e-61739cb17a20,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:03847f32-600e-4792-b00f-2a2e409624ad,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:04a70d39-cb0e-4b60-884e-c1c7e0dac174,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:05597708-55fb-4dbe-a204-0d610ad4aa70,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:05a4ee1e-7d64-4fff-966b-a5521339bf96,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:05b019bc-c862-41e1-9fbf-d2c493188e8a,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:05bc97d8-3948-4e3c-9fa4-d46b1720f558,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:05ce36e8-5736-4ebc-87ac-07206539deb9,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:05f04cb0-4f15-4b3d-9df3-7ab273ca050b,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:063903bb-7f0e-4665-acb3-8c2b9d9ac198,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:094cbb29-3c7b-4ea4-b0b9-96f97448116b,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:09958d64-577d-41f1-9fe7-029d1ebcf727,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:09fa0319-8741-4362-b3a4-c23b9f04d0d5,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:0a8bf485-2831-4fa0-a293-36118e1b6bb6,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:0ed02c23-4271-4d2b-9133-123869a65805,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:0f18d715-9cd9-4fa9-b5ee-47cc08877eaa,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:10dbbb38-b5a9-49cd-b2f1-f2b741230ee8,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:114e2ba6-dc3c-41c7-8380-e7f310a51c0d,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:1172a28f-7473-4db5-ba7f-6c09662956cd,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:11d29e66-11f4-421a-8748-fc4cda5d8365,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:11e159ba-38f6-4ff8-b2e2-ed360da6a834,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:13180cae-9df8-4414-b40c-ff40b9b6f36a,db:questions,CSP-J|CSP-S,single_choice,medium,CS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:135b92f0-4041-4ead-943e-4e95be5e3ae7,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:145c9f09-c96c-4dc3-9b5c-7641842e8c1f,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:15368639-4d22-43a3-b549-cea205fb5ec3,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:17a32bb6-34ee-467a-bae3-d0bd60833db4,db:questions,CSP-J|CSP-S,single_choice,medium,CS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:18929a11-e49b-4cff-aacb-245f6b3520e6,db:questions,CSP-J|CSP-S,single_choice,medium,DS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:18c3c2af-15db-4193-a547-df7236bdecc8,db:questions,CSP-J|CSP-S,single_choice,medium,ALG,sorting_trace,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:1a4adf71-5725-4516-826b-de2e27bbaee2,db:questions,CSP-J|CSP-S,single_choice,medium,CS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:1a6979cd-3dcb-4db8-86fe-d22a44107e98,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:1b7be3d2-90c6-47b4-a40f-7010594b617c,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:1bafb15d-5aea-4102-8644-f7eec0fc9e24,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:1c128580-e587-4b37-80c6-f8f65563fdcb,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:1c4fb1c4-2bbf-45b1-83da-975df24bad98,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:1da3ad5c-8eaf-46b9-b462-c00159823e9e,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:1e13df85-462d-4e96-90bb-a96c17ab86fa,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:1e69847f-2d77-46ef-ad99-7c6c9075126a,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:1ec2063f-64d4-4a7c-9c5d-fefbe8da31e0,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:1f649f29-d4b1-47f5-b39d-ada851e3f636,db:questions,CSP-J|CSP-S,single_choice,medium,BAS,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:1fcf751a-19d9-46bc-bcca-eb3e1096b30b,db:questions,CSP-J|CSP-S,single_choice,medium,CPP,generic_concept,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
db:20f43fd4-537d-41b5-84d7-fe95df39b507,db:questions,CSP-J|CSP-S,single_choice,medium,MATH,final_scalar_value,0.58,qualityScore_below_0.65|parameterized_template_cluster,archive_after_replacement_or_manual_review
