similarity	salientSimilarity	recommendation	questionType	samePrimaryKp	sameDifficulty	sharedExamTypes	leftId	leftSourcePath	leftItemIndex	leftBundleRunId	leftDifficulty	leftPrimaryKpCode	leftExamTypes	leftContentHash	leftStemPreview	rightId	rightSourcePath	rightItemIndex	rightBundleRunId	rightDifficulty	rightPrimaryKpCode	rightExamTypes	rightContentHash	rightStemPreview	leftSimilarityTextPreview	rightSimilarityTextPreview	leftSalientTextPreview	rightSalientTextPreview
0.751220	0.555556	ignore_likely_false_positive	reading_program	true	false		papers/2026/2026-05-01-bulk1000-b017-csp-s-medium-v01/question-bundles/2026-05-01-bulk1000-b017-csp-s-medium-v01__question-bundle__reading-program__alg__n5__v01.json#1	papers/2026/2026-05-01-bulk1000-b017-csp-s-medium-v01/question-bundles/2026-05-01-bulk1000-b017-csp-s-medium-v01__question-bundle__reading-program__alg__n5__v01.json	1	2026-05-01-bulk1000-b017-csp-s-medium-v01	medium	ALG	CSP-S	06c10daa02dfb86220684bd535ffe410ce77cdd7487dc4057f5be30522275b08	Q0082（CSP-S/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b140-gesp-7-hard-v01/question-bundles/2026-05-01-bulk1000-b140-gesp-7-hard-v01__question-bundle__reading-program__alg__n4__v01.json#3	papers/2026/2026-05-01-bulk1000-b140-gesp-7-hard-v01/question-bundles/2026-05-01-bulk1000-b140-gesp-7-hard-v01__question-bundle__reading-program__alg__n4__v01.json	3	2026-05-01-bulk1000-b140-gesp-7-hard-v01	hard	ALG	GESP-7	3ce57d314fac07a0e5eb911b716cf9a0e80d9d38ced75851ff94afdaf66d44fc	Q0700（GESP-7/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 4 0 2 2 当样例 为 7 时， 是多少？ 17 19 20 21 的取值范围是什么？ 1 到 ，共 次 0 到 1 只取偶数 直到 为 0 条件 0 用来判断什么？ 是否小于 是否能被 整除 是否为负数 是否为质数 该 ...	0 1 2 0 1 1 当样例 为 9 时， 是多少？ 25 22 24 26 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 ...
0.751220	0.537572	ignore_likely_false_positive	reading_program	true	false		papers/2026/2026-05-01-bulk1000-b056-csp-j-hard-v01/question-bundles/2026-05-01-bulk1000-b056-csp-j-hard-v01__question-bundle__reading-program__alg__n5__v01.json#0	papers/2026/2026-05-01-bulk1000-b056-csp-j-hard-v01/question-bundles/2026-05-01-bulk1000-b056-csp-j-hard-v01__question-bundle__reading-program__alg__n5__v01.json	0	2026-05-01-bulk1000-b056-csp-j-hard-v01	hard	ALG	CSP-J	8f7b215336fb7c11b0b017258cd8d10125c69893c094803cecc16886ba3c9ff8	Q0276（CSP-J/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json#3	papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json	3	2026-05-01-bulk1000-b077-gesp-8-medium-v01	medium	ALG	GESP-8	022a88d81ce41638d19fd633ec4fb6e5de6d47a6f3ab23301f68c0115377bee7	Q0385（GESP-8/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 3 0 3 3 当样例 为 9 时， 是多少？ 69 72 71 73 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 ...	0 1 2 0 1 1 当样例 为 6 时， 是多少？ 12 15 14 16 的取值范围是什么？ 0 到 1 只取偶数 直到 为 0 1 到 ，共 次 条件 0 用来判断什么？ 是否能被 整除 是否小于 是否为负数 是否为质数 该 ...
0.751220	0.534483	ignore_likely_false_positive	reading_program	true	true		papers/2026/2026-05-01-bulk1000-b022-gesp-1-easy-v01/question-bundles/2026-05-01-bulk1000-b022-gesp-1-easy-v01__question-bundle__reading-program__cpp__n5__v01.json#2	papers/2026/2026-05-01-bulk1000-b022-gesp-1-easy-v01/question-bundles/2026-05-01-bulk1000-b022-gesp-1-easy-v01__question-bundle__reading-program__cpp__n5__v01.json	2	2026-05-01-bulk1000-b022-gesp-1-easy-v01	easy	CPP	GESP-1	d9c104b04b83737125ace386243e849b2263a55c7e8fb6afbdc88ea19bae16ac	Q0108（GESP-1/easy）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b189-gesp-4-easy-v01/question-bundles/2026-05-01-bulk1000-b189-gesp-4-easy-v01__question-bundle__reading-program__cpp__n5__v01.json#4	papers/2026/2026-05-01-bulk1000-b189-gesp-4-easy-v01/question-bundles/2026-05-01-bulk1000-b189-gesp-4-easy-v01__question-bundle__reading-program__cpp__n5__v01.json	4	2026-05-01-bulk1000-b189-gesp-4-easy-v01	easy	CPP	GESP-4	23501061acab3d1f4f3b50f5bc7fdb9d541de525b20c1e4e61295338bb00aee9	Q0945（GESP-4/easy）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 5 0 3 3 当样例 为 9 时， 是多少？ 39 36 38 40 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 ...	0 1 2 0 2 1 当样例 为 6 时， 是多少？ 12 15 14 16 的取值范围是什么？ 0 到 1 只取偶数 直到 为 0 1 到 ，共 次 条件 0 用来判断什么？ 是否能被 整除 是否小于 是否为负数 是否为质数 该 ...
0.751220	0.534483	ignore_likely_false_positive	reading_program	true	true		papers/2026/2026-05-01-bulk1000-b041-gesp-6-medium-v01/question-bundles/2026-05-01-bulk1000-b041-gesp-6-medium-v01__question-bundle__reading-program__alg__n4__v01.json#2	papers/2026/2026-05-01-bulk1000-b041-gesp-6-medium-v01/question-bundles/2026-05-01-bulk1000-b041-gesp-6-medium-v01__question-bundle__reading-program__alg__n4__v01.json	2	2026-05-01-bulk1000-b041-gesp-6-medium-v01	medium	ALG	GESP-6	d74e961da7a0e60c02b2c5b370acf628a23a9b9187876971fd51d6f78aa0c548	Q0204（GESP-6/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json#3	papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json	3	2026-05-01-bulk1000-b077-gesp-8-medium-v01	medium	ALG	GESP-8	022a88d81ce41638d19fd633ec4fb6e5de6d47a6f3ab23301f68c0115377bee7	Q0385（GESP-8/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 6 0 4 4 当样例 为 9 时， 是多少？ 56 53 55 57 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 ...	0 1 2 0 1 1 当样例 为 6 时， 是多少？ 12 15 14 16 的取值范围是什么？ 0 到 1 只取偶数 直到 为 0 1 到 ，共 次 条件 0 用来判断什么？ 是否能被 整除 是否小于 是否为负数 是否为质数 该 ...
0.751220	0.534483	ignore_likely_false_positive	reading_program	true	true		papers/2026/2026-05-01-bulk1000-b057-csp-s-medium-v01/question-bundles/2026-05-01-bulk1000-b057-csp-s-medium-v01__question-bundle__reading-program__alg__n4__v01.json#2	papers/2026/2026-05-01-bulk1000-b057-csp-s-medium-v01/question-bundles/2026-05-01-bulk1000-b057-csp-s-medium-v01__question-bundle__reading-program__alg__n4__v01.json	2	2026-05-01-bulk1000-b057-csp-s-medium-v01	medium	ALG	CSP-S	688929fb3dc4e555d43c1fa66ee57e13c1b89e93f3eb5ad2d0a2b87d6e360b10	Q0284（CSP-S/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json#3	papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json	3	2026-05-01-bulk1000-b077-gesp-8-medium-v01	medium	ALG	GESP-8	022a88d81ce41638d19fd633ec4fb6e5de6d47a6f3ab23301f68c0115377bee7	Q0385（GESP-8/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 6 0 6 6 当样例 为 9 时， 是多少？ 84 81 83 85 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 ...	0 1 2 0 1 1 当样例 为 6 时， 是多少？ 12 15 14 16 的取值范围是什么？ 0 到 1 只取偶数 直到 为 0 1 到 ，共 次 条件 0 用来判断什么？ 是否能被 整除 是否小于 是否为负数 是否为质数 该 ...
0.751220	0.534483	ignore_likely_false_positive	reading_program	true	false		papers/2026/2026-05-01-bulk1000-b060-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b060-gesp-2-medium-v01__question-bundle__reading-program__cpp__n5__v01.json#0	papers/2026/2026-05-01-bulk1000-b060-gesp-2-medium-v01/question-bundles/2026-05-01-bulk1000-b060-gesp-2-medium-v01__question-bundle__reading-program__cpp__n5__v01.json	0	2026-05-01-bulk1000-b060-gesp-2-medium-v01	medium	CPP	GESP-2	216d406ef294efd5f3ef217ef740ba379c7ba0da59d39a91c10c438d25a03f01	Q0296（GESP-2/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b189-gesp-4-easy-v01/question-bundles/2026-05-01-bulk1000-b189-gesp-4-easy-v01__question-bundle__reading-program__cpp__n5__v01.json#4	papers/2026/2026-05-01-bulk1000-b189-gesp-4-easy-v01/question-bundles/2026-05-01-bulk1000-b189-gesp-4-easy-v01__question-bundle__reading-program__cpp__n5__v01.json	4	2026-05-01-bulk1000-b189-gesp-4-easy-v01	easy	CPP	GESP-4	23501061acab3d1f4f3b50f5bc7fdb9d541de525b20c1e4e61295338bb00aee9	Q0945（GESP-4/easy）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 3 0 7 7 当样例 为 5 时， 是多少？ 49 46 48 50 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 ...	0 1 2 0 2 1 当样例 为 6 时， 是多少？ 12 15 14 16 的取值范围是什么？ 0 到 1 只取偶数 直到 为 0 1 到 ，共 次 条件 0 用来判断什么？ 是否能被 整除 是否小于 是否为负数 是否为质数 该 ...
0.751220	0.534483	ignore_likely_false_positive	reading_program	true	true		papers/2026/2026-05-01-bulk1000-b074-gesp-4-medium-v01/question-bundles/2026-05-01-bulk1000-b074-gesp-4-medium-v01__question-bundle__reading-program__alg__n4__v01.json#2	papers/2026/2026-05-01-bulk1000-b074-gesp-4-medium-v01/question-bundles/2026-05-01-bulk1000-b074-gesp-4-medium-v01__question-bundle__reading-program__alg__n4__v01.json	2	2026-05-01-bulk1000-b074-gesp-4-medium-v01	medium	ALG	GESP-4	0c051804a8a01e99674a853aff0ca12becb9e05521ed2ef679ca0936299f46b2	Q0368（GESP-4/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json#3	papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json	3	2026-05-01-bulk1000-b077-gesp-8-medium-v01	medium	ALG	GESP-8	022a88d81ce41638d19fd633ec4fb6e5de6d47a6f3ab23301f68c0115377bee7	Q0385（GESP-8/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 5 0 6 6 当样例 为 5 时， 是多少？ 54 51 53 55 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 ...	0 1 2 0 1 1 当样例 为 6 时， 是多少？ 12 15 14 16 的取值范围是什么？ 0 到 1 只取偶数 直到 为 0 1 到 ，共 次 条件 0 用来判断什么？ 是否能被 整除 是否小于 是否为负数 是否为质数 该 ...
0.751220	0.534483	ignore_likely_false_positive	reading_program	true	true		papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json#3	papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json	3	2026-05-01-bulk1000-b077-gesp-8-medium-v01	medium	ALG	GESP-8	022a88d81ce41638d19fd633ec4fb6e5de6d47a6f3ab23301f68c0115377bee7	Q0385（GESP-8/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b095-gesp-5-medium-v01/question-bundles/2026-05-01-bulk1000-b095-gesp-5-medium-v01__question-bundle__reading-program__alg__n4__v01.json#1	papers/2026/2026-05-01-bulk1000-b095-gesp-5-medium-v01/question-bundles/2026-05-01-bulk1000-b095-gesp-5-medium-v01__question-bundle__reading-program__alg__n4__v01.json	1	2026-05-01-bulk1000-b095-gesp-5-medium-v01	medium	ALG	GESP-5	3642d564bd7b1eaf9b4646025b8d40df4b5534eb62a8000c6259f2302a4cdbf7	Q0472（GESP-5/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 2 0 1 1 当样例 为 6 时， 是多少？ 12 15 14 16 的取值范围是什么？ 0 到 1 只取偶数 直到 为 0 1 到 ，共 次 条件 0 用来判断什么？ 是否能被 整除 是否小于 是否为负数 是否为质数 该 ...	0 1 4 0 3 3 当样例 为 5 时， 是多少？ 24 21 23 25 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 ...
0.751220	0.534483	ignore_likely_false_positive	reading_program	true	true		papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json#3	papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json	3	2026-05-01-bulk1000-b077-gesp-8-medium-v01	medium	ALG	GESP-8	022a88d81ce41638d19fd633ec4fb6e5de6d47a6f3ab23301f68c0115377bee7	Q0385（GESP-8/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b137-gesp-5-medium-v01/question-bundles/2026-05-01-bulk1000-b137-gesp-5-medium-v01__question-bundle__reading-program__alg__n4__v01.json#2	papers/2026/2026-05-01-bulk1000-b137-gesp-5-medium-v01/question-bundles/2026-05-01-bulk1000-b137-gesp-5-medium-v01__question-bundle__reading-program__alg__n4__v01.json	2	2026-05-01-bulk1000-b137-gesp-5-medium-v01	medium	ALG	GESP-5	b31b960c4304b4fbb0afa8a8dbb8cbc1999fe2e7edeb8c320ab24ac6034c2131	Q0684（GESP-5/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 2 0 1 1 当样例 为 6 时， 是多少？ 12 15 14 16 的取值范围是什么？ 0 到 1 只取偶数 直到 为 0 1 到 ，共 次 条件 0 用来判断什么？ 是否能被 整除 是否小于 是否为负数 是否为质数 该 ...	0 1 6 0 2 2 当样例 为 9 时， 是多少？ 28 56 27 29 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 ...
0.751220	0.534483	ignore_likely_false_positive	reading_program	true	false		papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json#3	papers/2026/2026-05-01-bulk1000-b077-gesp-8-medium-v01/question-bundles/2026-05-01-bulk1000-b077-gesp-8-medium-v01__question-bundle__reading-program__alg__n4__v01.json	3	2026-05-01-bulk1000-b077-gesp-8-medium-v01	medium	ALG	GESP-8	022a88d81ce41638d19fd633ec4fb6e5de6d47a6f3ab23301f68c0115377bee7	Q0385（GESP-8/medium）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b194-gesp-3-hard-v01/question-bundles/2026-05-01-bulk1000-b194-gesp-3-hard-v01__question-bundle__reading-program__alg__n3__v01.json#1	papers/2026/2026-05-01-bulk1000-b194-gesp-3-hard-v01/question-bundles/2026-05-01-bulk1000-b194-gesp-3-hard-v01__question-bundle__reading-program__alg__n3__v01.json	1	2026-05-01-bulk1000-b194-gesp-3-hard-v01	hard	ALG	GESP-3	725dc4848be16970dfa1ee5d60b7215e33faae0df1381a2dcf9943b2e773f202	Q0968（GESP-3/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 2 0 1 1 当样例 为 6 时， 是多少？ 12 15 14 16 的取值范围是什么？ 0 到 1 只取偶数 直到 为 0 1 到 ，共 次 条件 0 用来判断什么？ 是否能被 整除 是否小于 是否为负数 是否为质数 该 ...	0 1 5 0 7 7 当样例 为 5 时， 是多少？ 63 60 62 64 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 ...
0.751220	0.534483	ignore_likely_false_positive	reading_program	true	true	GESP-7	papers/2026/2026-05-01-bulk1000-b140-gesp-7-hard-v01/question-bundles/2026-05-01-bulk1000-b140-gesp-7-hard-v01__question-bundle__reading-program__alg__n4__v01.json#0	papers/2026/2026-05-01-bulk1000-b140-gesp-7-hard-v01/question-bundles/2026-05-01-bulk1000-b140-gesp-7-hard-v01__question-bundle__reading-program__alg__n4__v01.json	0	2026-05-01-bulk1000-b140-gesp-7-hard-v01	hard	ALG	GESP-7	add156d3f077bec0f5ad3027255b483cc98b719d54e857436c7b08d5566ee6eb	Q0696（GESP-7/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b140-gesp-7-hard-v01/question-bundles/2026-05-01-bulk1000-b140-gesp-7-hard-v01__question-bundle__reading-program__alg__n4__v01.json#1	papers/2026/2026-05-01-bulk1000-b140-gesp-7-hard-v01/question-bundles/2026-05-01-bulk1000-b140-gesp-7-hard-v01__question-bundle__reading-program__alg__n4__v01.json	1	2026-05-01-bulk1000-b140-gesp-7-hard-v01	hard	ALG	GESP-7	c597f5cc5efc4a22d89ea4ee0eb42926ec6b382f097c3f2bd2a86d3eb097b7ce	Q0697（GESP-7/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 3 0 3 3 当样例 为 5 时， 是多少？ 21 18 20 22 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 ...	0 1 4 0 6 6 当样例 为 6 时， 是多少？ 51 54 53 55 的取值范围是什么？ 0 到 1 只取偶数 直到 为 0 1 到 ，共 次 条件 0 用来判断什么？ 是否能被 整除 是否小于 是否为负数 是否为质数 该 ...
0.751220	0.534483	ignore_likely_false_positive	reading_program	true	false		papers/2026/2026-05-01-bulk1000-b169-gesp-3-hard-v01/question-bundles/2026-05-01-bulk1000-b169-gesp-3-hard-v01__question-bundle__reading-program__cpp__n5__v01.json#3	papers/2026/2026-05-01-bulk1000-b169-gesp-3-hard-v01/question-bundles/2026-05-01-bulk1000-b169-gesp-3-hard-v01__question-bundle__reading-program__cpp__n5__v01.json	3	2026-05-01-bulk1000-b169-gesp-3-hard-v01	hard	CPP	GESP-3	131afd82e21823541ac67d48ee62a7d96285bfde4516dfada192316389a3e087	Q0844（GESP-3/hard）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b189-gesp-4-easy-v01/question-bundles/2026-05-01-bulk1000-b189-gesp-4-easy-v01__question-bundle__reading-program__cpp__n5__v01.json#4	papers/2026/2026-05-01-bulk1000-b189-gesp-4-easy-v01/question-bundles/2026-05-01-bulk1000-b189-gesp-4-easy-v01__question-bundle__reading-program__cpp__n5__v01.json	4	2026-05-01-bulk1000-b189-gesp-4-easy-v01	easy	CPP	GESP-4	23501061acab3d1f4f3b50f5bc7fdb9d541de525b20c1e4e61295338bb00aee9	Q0945（GESP-4/easy）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 6 0 6 6 当样例 为 9 时， 是多少？ 84 81 83 85 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 ...	0 1 2 0 2 1 当样例 为 6 时， 是多少？ 12 15 14 16 的取值范围是什么？ 0 到 1 只取偶数 直到 为 0 1 到 ，共 次 条件 0 用来判断什么？ 是否能被 整除 是否小于 是否为负数 是否为质数 该 ...
0.751220	0.534483	ignore_likely_false_positive	reading_program	true	true		papers/2026/2026-05-01-bulk1000-b183-gesp-2-easy-v01/question-bundles/2026-05-01-bulk1000-b183-gesp-2-easy-v01__question-bundle__reading-program__cpp__n5__v01.json#1	papers/2026/2026-05-01-bulk1000-b183-gesp-2-easy-v01/question-bundles/2026-05-01-bulk1000-b183-gesp-2-easy-v01__question-bundle__reading-program__cpp__n5__v01.json	1	2026-05-01-bulk1000-b183-gesp-2-easy-v01	easy	CPP	GESP-2	870bc0b884be9540b44d48cc93594a088b5e16a6922b0ec01a05a502a2ce23a4	Q0912（GESP-2/easy）：阅读循环累加程序，分析条件分支对 ans 的影响。	papers/2026/2026-05-01-bulk1000-b189-gesp-4-easy-v01/question-bundles/2026-05-01-bulk1000-b189-gesp-4-easy-v01__question-bundle__reading-program__cpp__n5__v01.json#4	papers/2026/2026-05-01-bulk1000-b189-gesp-4-easy-v01/question-bundles/2026-05-01-bulk1000-b189-gesp-4-easy-v01__question-bundle__reading-program__cpp__n5__v01.json	4	2026-05-01-bulk1000-b189-gesp-4-easy-v01	easy	CPP	GESP-4	23501061acab3d1f4f3b50f5bc7fdb9d541de525b20c1e4e61295338bb00aee9	Q0945（GESP-4/easy）：阅读循环累加程序，分析条件分支对 ans 的影响。	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	#include <bits/stdc++.h> using namespace std; int main() { int n; cin >> n; int ans = 0; for (int i = 1; i <= n; ++i)...	0 1 4 0 7 7 当样例 为 5 时， 是多少？ 56 53 55 57 的取值范围是什么？ 0 到 1 只取偶数 1 到 ，共 次 直到 为 0 条件 0 用来判断什么？ 是否小于 是否为负数 是否为质数 是否能被 整除 该 ...	0 1 2 0 2 1 当样例 为 6 时， 是多少？ 12 15 14 16 的取值范围是什么？ 0 到 1 只取偶数 直到 为 0 1 到 ，共 次 条件 0 用来判断什么？ 是否能被 整除 是否小于 是否为负数 是否为质数 该 ...
